Entity,Code,Year,Annual CO₂ emissions from coal (per capita)
Oceania,OWID_OCE,1880,0.76770675
Oceania,OWID_OCE,1881,0.90166235
Oceania,OWID_OCE,1882,1.0351987
Oceania,OWID_OCE,1883,1.1990659
Oceania,OWID_OCE,1884,1.2900813
Oceania,OWID_OCE,1885,1.3515136
Oceania,OWID_OCE,1886,1.3211308
Oceania,OWID_OCE,1887,1.3432807
Oceania,OWID_OCE,1888,1.4593703
Oceania,OWID_OCE,1889,1.5473624
Oceania,OWID_OCE,1890,1.3625517
Oceania,OWID_OCE,1891,1.6477367
Oceania,OWID_OCE,1892,1.5402519
Oceania,OWID_OCE,1893,1.394479
Oceania,OWID_OCE,1894,1.5269287
Oceania,OWID_OCE,1895,1.5494742
Oceania,OWID_OCE,1896,1.6291397
Oceania,OWID_OCE,1897,1.7568121
Oceania,OWID_OCE,1898,1.8639662
Oceania,OWID_OCE,1899,1.8738436
Oceania,OWID_OCE,1900,2.1092942
Oceania,OWID_OCE,1901,2.3589156
Oceania,OWID_OCE,1902,2.3843913
Oceania,OWID_OCE,1903,2.3351111
Oceania,OWID_OCE,1904,2.3961406
Oceania,OWID_OCE,1905,2.4559176
Oceania,OWID_OCE,1906,2.829429
Oceania,OWID_OCE,1907,2.9934452
Oceania,OWID_OCE,1908,3.157096
Oceania,OWID_OCE,1909,2.7942672
Oceania,OWID_OCE,1910,3.2845097
Oceania,OWID_OCE,1911,3.4889143
Oceania,OWID_OCE,1912,3.7131896
Oceania,OWID_OCE,1913,3.809196
Oceania,OWID_OCE,1914,4.1841393
Oceania,OWID_OCE,1915,3.7379556
Oceania,OWID_OCE,1916,3.354614
Oceania,OWID_OCE,1917,3.461894
Oceania,OWID_OCE,1918,3.7008312
Oceania,OWID_OCE,1919,3.4351144
Oceania,OWID_OCE,1920,3.8027005
Oceania,OWID_OCE,1921,3.4294746
Oceania,OWID_OCE,1922,3.5371974
Oceania,OWID_OCE,1923,3.575211
Oceania,OWID_OCE,1924,3.8059564
Oceania,OWID_OCE,1925,3.8938572
Oceania,OWID_OCE,1926,3.7836614
Oceania,OWID_OCE,1927,3.8865018
Oceania,OWID_OCE,1928,3.4917243
Oceania,OWID_OCE,1929,3.162977
Oceania,OWID_OCE,1930,2.914884
Oceania,OWID_OCE,1931,2.562358
Oceania,OWID_OCE,1932,2.5608873
Oceania,OWID_OCE,1933,2.6604075
Oceania,OWID_OCE,1934,2.7990816
Oceania,OWID_OCE,1935,3.035631
Oceania,OWID_OCE,1936,3.16642
Oceania,OWID_OCE,1937,3.3473024
Oceania,OWID_OCE,1938,3.2272975
Oceania,OWID_OCE,1939,3.5980134
Oceania,OWID_OCE,1940,3.2492077
Oceania,OWID_OCE,1941,3.7721076
Oceania,OWID_OCE,1942,3.9068947
Oceania,OWID_OCE,1943,3.7262127
Oceania,OWID_OCE,1944,3.591893
Oceania,OWID_OCE,1945,3.3853652
Oceania,OWID_OCE,1946,3.5385942
Oceania,OWID_OCE,1947,3.697247
Oceania,OWID_OCE,1948,3.6575277
Oceania,OWID_OCE,1949,3.526602
Oceania,OWID_OCE,1950,4.002766
Oceania,OWID_OCE,1951,4.0200067
Oceania,OWID_OCE,1952,4.0660987
Oceania,OWID_OCE,1953,4.023424
Oceania,OWID_OCE,1954,4.1710005
Oceania,OWID_OCE,1955,4.090534
Oceania,OWID_OCE,1956,4.0353384
Oceania,OWID_OCE,1957,3.9565296
Oceania,OWID_OCE,1958,3.928232
Oceania,OWID_OCE,1959,4.1083426
Oceania,OWID_OCE,1960,4.2010956
Oceania,OWID_OCE,1961,3.945716
Oceania,OWID_OCE,1962,3.864682
Oceania,OWID_OCE,1963,3.8860612
Oceania,OWID_OCE,1964,4.0204573
Oceania,OWID_OCE,1965,4.0260863
Oceania,OWID_OCE,1966,4.124743
Oceania,OWID_OCE,1967,4.0986457
Oceania,OWID_OCE,1968,4.1314716
Oceania,OWID_OCE,1969,4.1312404
Oceania,OWID_OCE,1970,4.1673756
Oceania,OWID_OCE,1971,3.928981
Oceania,OWID_OCE,1972,3.8794713
Oceania,OWID_OCE,1973,4.0830703
Oceania,OWID_OCE,1974,4.0372787
Oceania,OWID_OCE,1975,4.1986566
Oceania,OWID_OCE,1976,4.157816
Oceania,OWID_OCE,1977,4.371144
Oceania,OWID_OCE,1978,4.4021006
Oceania,OWID_OCE,1979,4.3930154
Oceania,OWID_OCE,1980,4.659752
Oceania,OWID_OCE,1981,4.713414
Oceania,OWID_OCE,1982,4.7553883
Oceania,OWID_OCE,1983,4.5961375
Oceania,OWID_OCE,1984,4.691368
Oceania,OWID_OCE,1985,5.035567
Oceania,OWID_OCE,1986,4.921248
Oceania,OWID_OCE,1987,5.1593046
Oceania,OWID_OCE,1988,5.27478
Oceania,OWID_OCE,1989,5.579466
Oceania,OWID_OCE,1990,5.525827
Oceania,OWID_OCE,1991,5.580002
Oceania,OWID_OCE,1992,5.647796
Oceania,OWID_OCE,1993,5.5701156
Oceania,OWID_OCE,1994,5.5286794
Oceania,OWID_OCE,1995,5.5929074
Oceania,OWID_OCE,1996,5.6673923
Oceania,OWID_OCE,1997,5.8251047
Oceania,OWID_OCE,1998,6.0546165
Oceania,OWID_OCE,1999,6.1508183
Oceania,OWID_OCE,2000,6.145404
Oceania,OWID_OCE,2001,6.2171826
Oceania,OWID_OCE,2002,6.151575
Oceania,OWID_OCE,2003,6.2558
Oceania,OWID_OCE,2004,6.367405
Oceania,OWID_OCE,2005,6.246069
Oceania,OWID_OCE,2006,6.2449903
Oceania,OWID_OCE,2007,6.0422783
Oceania,OWID_OCE,2008,5.99907
Oceania,OWID_OCE,2009,5.8724
Oceania,OWID_OCE,2010,5.609405
Oceania,OWID_OCE,2011,5.294427
Oceania,OWID_OCE,2012,5.159274
Oceania,OWID_OCE,2013,4.7189045
Oceania,OWID_OCE,2014,4.4296083
Oceania,OWID_OCE,2015,4.5049696
Oceania,OWID_OCE,2016,4.5452075
Oceania,OWID_OCE,2017,4.4136963
Oceania,OWID_OCE,2018,4.175252
Oceania,OWID_OCE,2019,4.01338
Oceania,OWID_OCE,2020,3.7582102
Oceania,OWID_OCE,2021,3.6189437
Oceania,OWID_OCE,2022,3.4175394
Oceania,OWID_OCE,2023,3.2551227
Oceania,OWID_OCE,2024,3.3005788
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0.00012793392
Oman,OMN,2003,0.00013960566
Oman,OMN,2004,0.00048485916
Oman,OMN,2005,0.0016017511
Oman,OMN,2006,0.000013519994
Oman,OMN,2007,0.0010512903
Oman,OMN,2008,0.0032617105
Oman,OMN,2009,0.00936169
Oman,OMN,2010,0.010356307
Oman,OMN,2011,0.0089239925
Oman,OMN,2012,0.003988324
Oman,OMN,2013,0.0053561437
Oman,OMN,2014,0.003700489
Oman,OMN,2015,0.051160388
Oman,OMN,2016,0.042320672
Oman,OMN,2017,0.036618132
Oman,OMN,2018,0.024043266
Oman,OMN,2019,0.041661438
Oman,OMN,2020,0.07264695
Oman,OMN,2021,0.03668495
Oman,OMN,2022,0.005005043
Oman,OMN,2023,0.0034842682
Oman,OMN,2024,0.004369368
Pakistan,PAK,1946,0.018152596
Pakistan,PAK,1947,0.015064656
Pakistan,PAK,1948,0.011486256
Pakistan,PAK,1949,0.014207835
Pakistan,PAK,1950,0.09358172
Pakistan,PAK,1951,0.118302666
Pakistan,PAK,1952,0.11961253
Pakistan,PAK,1953,0.10951005
Pakistan,PAK,1954,0.09882221
Pakistan,PAK,1955,0.09279545
Pakistan,PAK,1956,0.11204928
Pakistan,PAK,1957,0.100876085
Pakistan,PAK,1958,0.10747093
Pakistan,PAK,1959,0.08874711
Pakistan,PAK,1960,0.11292364
Pakistan,PAK,1961,0.1084128
Pakistan,PAK,1962,0.11260352
Pakistan,PAK,1963,0.118602045
Pakistan,PAK,1964,0.11261202
Pakistan,PAK,1965,0.10375306
Pakistan,PAK,1966,0.08736552
Pakistan,PAK,1967,0.08338647
Pakistan,PAK,1968,0.088023655
Pakistan,PAK,1969,0.07844507
Pakistan,PAK,1970,0.070766166
Pakistan,PAK,1971,0.06066342
Pakistan,PAK,1972,0.03953095
Pakistan,PAK,1973,0.037158266
Pakistan,PAK,1974,0.034022804
Pakistan,PAK,1975,0.03407578
Pakistan,PAK,1976,0.02818845
Pakistan,PAK,1977,0.03123495
Pakistan,PAK,1978,0.030874496
Pakistan,PAK,1979,0.03320914
Pakistan,PAK,1980,0.04234319
Pakistan,PAK,1981,0.042147804
Pakistan,PAK,1982,0.052072268
Pakistan,PAK,1983,0.045051277
Pakistan,PAK,1984,0.050518382
Pakistan,PAK,1985,0.059009366
Pakistan,PAK,1986,0.06169967
Pakistan,PAK,1987,0.061269555
Pakistan,PAK,1988,0.06537346
Pakistan,PAK,1989,0.063047215
Pakistan,PAK,1990,0.07343813
Pakistan,PAK,1991,0.06683076
Pakistan,PAK,1992,0.06767332
Pakistan,PAK,1993,0.06663386
Pakistan,PAK,1994,0.070422694
Pakistan,PAK,1995,0.06190962
Pakistan,PAK,1996,0.06753791
Pakistan,PAK,1997,0.060153313
Pakistan,PAK,1998,0.055841446
Pakistan,PAK,1999,0.057067536
Pakistan,PAK,2000,0.05289558
Pakistan,PAK,2001,0.050495602
Pakistan,PAK,2002,0.047432367
Pakistan,PAK,2003,0.05290658
Pakistan,PAK,2004,0.069606714
Pakistan,PAK,2005,0.06523868
Pakistan,PAK,2006,0.06706765
Pakistan,PAK,2007,0.08708526
Pakistan,PAK,2008,0.0680035
Pakistan,PAK,2009,0.05888599
Pakistan,PAK,2010,0.05531703
Pakistan,PAK,2011,0.058912862
Pakistan,PAK,2012,0.049930237
Pakistan,PAK,2013,0.0488825
Pakistan,PAK,2014,0.061220724
Pakistan,PAK,2015,0.057552103
Pakistan,PAK,2016,0.10272489
Pakistan,PAK,2017,0.16687666
Pakistan,PAK,2018,0.20363
Pakistan,PAK,2019,0.19374038
Pakistan,PAK,2020,0.22131954
Pakistan,PAK,2021,0.26011455
Pakistan,PAK,2022,0.24431612
Pakistan,PAK,2023,0.20642684
Pakistan,PAK,2024,0.18008757
Panama,PAN,1904,0.007977988
Panama,PAN,1905,0.009715876
Panama,PAN,1906,0.016831676
Panama,PAN,1907,0.03041262
Panama,PAN,1908,0.035419192
Panama,PAN,1909,0.040038284
Panama,PAN,1910,0.045869462
Panama,PAN,1911,0.04465826
Panama,PAN,1912,0.042287618
Panama,PAN,1913,0.03544178
Panama,PAN,1914,0.028898751
Panama,PAN,1915,0.031186467
Panama,PAN,1916,0.036582537
Panama,PAN,1917,0.040114187
Panama,PAN,1918,0.033998415
Panama,PAN,1919,0.005720543
Panama,PAN,1920,0.010676172
Panama,PAN,1921,0.015211518
Panama,PAN,1922,0.007444122
Panama,PAN,1923,0.0013280296
Panama,PAN,1924,0.016664064
Panama,PAN,1925,0.02376928
Panama,PAN,1926,0.035270758
Panama,PAN,1927,0.027198205
Panama,PAN,1928,0.025427198
Panama,PAN,1929,0.031236837
Panama,PAN,1930,0.02221724
Panama,PAN,1931,0.017051362
Panama,PAN,1932,0.013025392
Panama,PAN,1933,0.009898716
Panama,PAN,1934,0.0075281416
Panama,PAN,1935,0.0057243193
Panama,PAN,1936,0.004351978
Panama,PAN,1937,0.0033071337
Panama,PAN,1938,0.0025118683
Panama,PAN,1939,0.0019119843
Panama,PAN,1940,0.0014578761
Panama,PAN,1941,0.0011141939
Panama,PAN,1942,0.0010858424
Panama,PAN,1943,0.0005275908
Panama,PAN,1944,0.0005147062
Panama,PAN,1945,0.00050213607
Panama,PAN,1946,0.0004898736
Panama,PAN,1947,0.0004779104
Panama,PAN,1948,0.00046623917
Panama,PAN,1949,0.00045481333
Panama,PAN,1950,0.00044374488
Panama,PAN,1951,0
Panama,PAN,1952,0
Panama,PAN,1953,0
Panama,PAN,1954,0
Panama,PAN,1955,0
Panama,PAN,1956,0
Panama,PAN,1957,0
Panama,PAN,1958,0
Panama,PAN,1959,0
Panama,PAN,1960,0
Panama,PAN,1961,0
Panama,PAN,1962,0
Panama,PAN,1963,0
Panama,PAN,1964,0
Panama,PAN,1965,0
Panama,PAN,1966,0.0027217644
Panama,PAN,1967,0.005277144
Panama,PAN,1968,0.0025702156
Panama,PAN,1969,0.0074845944
Panama,PAN,1970,0
Panama,PAN,1971,0.0023546363
Panama,PAN,1972,0.013742397
Panama,PAN,1973,0.020062104
Panama,PAN,1974,0.0065121106
Panama,PAN,1975,0.0021149935
Panama,PAN,1976,0
Panama,PAN,1977,0
Panama,PAN,1978,0
Panama,PAN,1979,0
Panama,PAN,1980,0.0018717342
Panama,PAN,1981,0.003655913
Panama,PAN,1982,0.0035706663
Panama,PAN,1983,0.0034876852
Panama,PAN,1984,0.011924971
Panama,PAN,1985,0
Panama,PAN,1986,0.00976489
Panama,PAN,1987,0.03979185
Panama,PAN,1988,0.02958787
Panama,PAN,1989,0.012176031
Panama,PAN,1990,0.037302673
Panama,PAN,1991,0.051126815
Panama,PAN,1992,0.050112013
Panama,PAN,1993,0.05324158
Panama,PAN,1994,0.053528223
Panama,PAN,1995,0.034964975
Panama,PAN,1996,0.09488718
Panama,PAN,1997,0.05299922
Panama,PAN,1998,0.054442454
Panama,PAN,1999,0.053409424
Panama,PAN,2000,0.05236987
Panama,PAN,2001,0.054908462
Panama,PAN,2002,0.038613856
Panama,PAN,2010,0
Panama,PAN,2011,0.1497936
Panama,PAN,2012,0.20077989
Panama,PAN,2013,0.20784804
Panama,PAN,2014,0.21094422
Panama,PAN,2015,0.20910527
Panama,PAN,2016,0.18187752
Panama,PAN,2017,0.050041426
Panama,PAN,2018,0.12224522
Panama,PAN,2019,0.49491322
Panama,PAN,2020,0.52486014
Panama,PAN,2021,0.4941085
Panama,PAN,2022,0.47555578
Panama,PAN,2023,0.5508339
Panama,PAN,2024,0.3885265
Papua New Guinea,PNG,1970,0
Papua New Guinea,PNG,1971,0
Papua New Guinea,PNG,1972,0
Papua New Guinea,PNG,1973,0
Papua New Guinea,PNG,1974,0
Papua New Guinea,PNG,1975,0
Papua New Guinea,PNG,1976,0
Papua New Guinea,PNG,1977,0
Papua New Guinea,PNG,1978,0
Papua New Guinea,PNG,1979,0
Papua New Guinea,PNG,1980,0
Papua New Guinea,PNG,1981,0
Papua New Guinea,PNG,1982,0
Papua New Guinea,PNG,1983,0
Papua New Guinea,PNG,1984,0
Papua New Guinea,PNG,1985,0.0010531929
Papua New Guinea,PNG,1986,0.0010307184
Papua New Guinea,PNG,1987,0.0010086589
Papua New Guinea,PNG,1988,0.0009870972
Papua New Guinea,PNG,1989,0.0009652042
Papua New Guinea,PNG,1990,0.00093879557
Papua New Guinea,PNG,1991,0.0009110258
Papua New Guinea,PNG,1992,0.00087791256
Papua New Guinea,PNG,1993,0.00084797543
Papua New Guinea,PNG,1994,0.0008178188
Papua New Guinea,PNG,1995,0.0007874199
Papua New Guinea,PNG,1996,0.0007612141
Papua New Guinea,PNG,1997,0.0007345796
Papua New Guinea,PNG,1998,0.0007091993
Paraguay,PRY,1890,0
Paraguay,PRY,1891,0
Paraguay,PRY,1892,0
Paraguay,PRY,1893,0
Paraguay,PRY,1894,0
Paraguay,PRY,1895,0
Paraguay,PRY,1896,0
Paraguay,PRY,1897,0
Paraguay,PRY,1898,0
Paraguay,PRY,1899,0
Paraguay,PRY,1900,0.000006471068
Paraguay,PRY,1901,0
Paraguay,PRY,1902,0
Paraguay,PRY,1903,0
Paraguay,PRY,1904,0
Paraguay,PRY,1905,0
Paraguay,PRY,1906,0
Paraguay,PRY,1907,0
Paraguay,PRY,1908,0
Paraguay,PRY,1909,0
Paraguay,PRY,1910,0
Paraguay,PRY,1911,0.0006660911
Paraguay,PRY,1912,0
Paraguay,PRY,1913,0
Paraguay,PRY,1914,0
Paraguay,PRY,1915,0
Paraguay,PRY,1916,0
Paraguay,PRY,1917,0
Paraguay,PRY,1918,0.0000073383294
Paraguay,PRY,1919,0.000014340043
Paraguay,PRY,1920,0.025357125
Paraguay,PRY,1921,0
Paraguay,PRY,1922,0.00009900765
Paraguay,PRY,1923,0.00010459868
Paraguay,PRY,1924,0.00007921865
Paraguay,PRY,1925,0.00007366943
Paraguay,PRY,1926,0.00007565303
Paraguay,PRY,1927,0
Paraguay,PRY,1928,0
Paraguay,PRY,1929,0
Paraguay,PRY,1930,0
Paraguay,PRY,1931,0.0019155192
Paraguay,PRY,1932,0.0045958674
Paraguay,PRY,1933,0.0069917953
Paraguay,PRY,1934,0.0081485845
Paraguay,PRY,1935,0.0072041773
Paraguay,PRY,1936,0.011482309
Paraguay,PRY,1937,0.010492713
Paraguay,PRY,1938,0.010606515
Paraguay,PRY,1939,0.009315555
Paraguay,PRY,1940,0.0023547916
Paraguay,PRY,1941,0.0016370127
Paraguay,PRY,1942,0.00031804602
Paraguay,PRY,1943,0.00092986366
Paraguay,PRY,1944,0
Paraguay,PRY,1945,0.00029208377
Paraguay,PRY,1946,0
Paraguay,PRY,1947,0.0002759641
Paraguay,PRY,1948,0.0002682409
Paraguay,PRY,1949,0.0005238044
Paraguay,PRY,1950,0.0002539301
Paraguay,PRY,1951,0.00024838324
Paraguay,PRY,1952,0.0002429086
Paraguay,PRY,1953,0
Paraguay,PRY,1954,0
Paraguay,PRY,1955,0
Paraguay,PRY,1956,0
Paraguay,PRY,1957,0
Paraguay,PRY,1958,0
Paraguay,PRY,1959,0
Paraguay,PRY,1960,0
Paraguay,PRY,2004,0
Paraguay,PRY,2005,0
Paraguay,PRY,2006,0
Paraguay,PRY,2007,0
Paraguay,PRY,2008,0
Paraguay,PRY,2009,0
Paraguay,PRY,2010,0
Paraguay,PRY,2011,0.0006301345
Paraguay,PRY,2012,0.00062133174
Paraguay,PRY,2013,0
Paraguay,PRY,2014,0
Paraguay,PRY,2015,0.0017846746
Paraguay,PRY,2016,0.0005863217
Paraguay,PRY,2017,0.0005780403
Paraguay,PRY,2018,0.0022793107
Paraguay,PRY,2019,0.0005623894
Paraguay,PRY,2020,0.000554837
Paraguay,PRY,2021,0.00054815965
Paraguay,PRY,2022,0
Paraguay,PRY,2023,0
Paraguay,PRY,2024,0
Peru,PER,1856,0.018031554
Peru,PER,1857,0.022778034
Peru,PER,1858,0.016980587
Peru,PER,1859,0.012872442
Peru,PER,1860,0.022710953
Peru,PER,1861,0.03194439
Peru,PER,1862,0.028122641
Peru,PER,1863,0.028023947
Peru,PER,1864,0.05080417
Peru,PER,1865,0.054228652
Peru,PER,1866,0.06385132
Peru,PER,1867,0.03548186
Peru,PER,1868,0.075473756
Peru,PER,1869,0.050913423
Peru,PER,1870,0.0931999
Peru,PER,1871,0.10914097
Peru,PER,1872,0.18983352
Peru,PER,1873,0.17499386
Peru,PER,1874,0.11994435
Peru,PER,1875,0.114137806
Peru,PER,1876,0.08452836
Peru,PER,1877,0.073997
Peru,PER,1878,0.07206287
Peru,PER,1879,0.08019629
Peru,PER,1880,0.041513734
Peru,PER,1881,0.041356616
Peru,PER,1882,0.059208587
Peru,PER,1883,0.055868376
Peru,PER,1884,0.073792115
Peru,PER,1885,0.047262654
Peru,PER,1886,0.04256582
Peru,PER,1887,0.062252395
Peru,PER,1888,0.14188801
Peru,PER,1889,0.04786884
Peru,PER,1890,0.05189858
Peru,PER,1891,0.03685155
Peru,PER,1892,0.044927888
Peru,PER,1893,0.033405416
Peru,PER,1894,0.03214972
Peru,PER,1895,0.028603483
Peru,PER,1896,0.025816737
Peru,PER,1897,0.018317027
Peru,PER,1898,0.03190498
Peru,PER,1899,0.044225812
Peru,PER,1900,0.045456372
Peru,PER,1901,0.048792955
Peru,PER,1902,0.05252211
Peru,PER,1903,0.056528963
Peru,PER,1904,0.08876514
Peru,PER,1905,0.06873935
Peru,PER,1906,0.07384337
Peru,PER,1907,0.15912871
Peru,PER,1908,0.27723014
Peru,PER,1909,0.23799945
Peru,PER,1910,0.2223007
Peru,PER,1911,0.2432716
Peru,PER,1912,0.19516282
Peru,PER,1913,0.20150194
Peru,PER,1914,0.19498745
Peru,PER,1915,0.1831611
Peru,PER,1916,0.23662463
Peru,PER,1917,0.26006934
Peru,PER,1918,0.21913129
Peru,PER,1919,0.23749031
Peru,PER,1920,0.23667756
Peru,PER,1921,0.21986575
Peru,PER,1922,0.19081797
Peru,PER,1923,0.15244713
Peru,PER,1924,0.09928925
Peru,PER,1925,0.06857783
Peru,PER,1926,0.10118616
Peru,PER,1927,0.101625964
Peru,PER,1928,0.0944263
Peru,PER,1929,0.12002472
Peru,PER,1930,0.10395326
Peru,PER,1931,0.08382606
Peru,PER,1932,0.02028515
Peru,PER,1933,0.021956554
Peru,PER,1934,0.026187671
Peru,PER,1935,0.050892457
Peru,PER,1936,0.048175666
Peru,PER,1937,0.048651736
Peru,PER,1938,0.036825195
Peru,PER,1939,0.04770186
Peru,PER,1940,0.04810964
Peru,PER,1941,0.04789883
Peru,PER,1942,0.05858735
Peru,PER,1943,0.0632476
Peru,PER,1944,0.062737525
Peru,PER,1945,0.06550151
Peru,PER,1946,0.06600823
Peru,PER,1947,0.065423794
Peru,PER,1948,0.06172821
Peru,PER,1949,0.054971706
Peru,PER,1950,0.042879675
Peru,PER,1951,0.044560544
Peru,PER,1952,0.054582853
Peru,PER,1953,0.049175862
Peru,PER,1954,0.05121878
Peru,PER,1955,0.036548566
Peru,PER,1956,0.036343314
Peru,PER,1957,0.029048612
Peru,PER,1958,0.05722825
Peru,PER,1959,0.03447631
Peru,PER,1960,0.03455687
Peru,PER,1961,0.041274156
Peru,PER,1962,0.037711497
Peru,PER,1963,0.028702151
Peru,PER,1964,0.029496705
Peru,PER,1965,0.025242131
Peru,PER,1966,0.031177476
Peru,PER,1967,0.0338474
Peru,PER,1968,0.032908503
Peru,PER,1969,0.05675483
Peru,PER,1970,0.034472693
Peru,PER,1971,0.034685764
Peru,PER,1972,0.030425582
Peru,PER,1973,0.039949354
Peru,PER,1974,0.039202947
Peru,PER,1975,0.04659463
Peru,PER,1976,0.030306397
Peru,PER,1977,0.034792718
Peru,PER,1978,0.02884453
Peru,PER,1979,0.030942395
Peru,PER,1980,0.030179907
Peru,PER,1981,0.030256305
Peru,PER,1982,0.0325305
Peru,PER,1983,0.025664011
Peru,PER,1984,0.019872835
Peru,PER,1985,0.035797454
Peru,PER,1986,0.032966137
Peru,PER,1987,0.029190628
Peru,PER,1988,0.04628334
Peru,PER,1989,0.03199021
Peru,PER,1990,0.024632188
Peru,PER,1991,0.043014288
Peru,PER,1992,0.045667578
Peru,PER,1993,0.06744677
Peru,PER,1994,0.052164234
Peru,PER,1995,0.057190582
Peru,PER,1996,0.053015467
Peru,PER,1997,0.05001474
Peru,PER,1998,0.056942817
Peru,PER,1999,0.05386898
Peru,PER,2000,0.07412022
Peru,PER,2001,0.07636558
Peru,PER,2002,0.102448344
Peru,PER,2003,0.1002999
Peru,PER,2004,0.11668626
Peru,PER,2005,0.12166235
Peru,PER,2006,0.101287335
Peru,PER,2007,0.12636828
Peru,PER,2008,0.11801231
Peru,PER,2009,0.10574022
Peru,PER,2010,0.11350002
Peru,PER,2011,0.10677884
Peru,PER,2012,0.09807743
Peru,PER,2013,0.113048844
Peru,PER,2014,0.10123173
Peru,PER,2015,0.10140386
Peru,PER,2016,0.10410407
Peru,PER,2017,0.08959797
Peru,PER,2018,0.078459784
Peru,PER,2019,0.07926605
Peru,PER,2020,0.05735011
Peru,PER,2021,0.07989749
Peru,PER,2022,0.08377124
Peru,PER,2023,0.07738267
Peru,PER,2024,0.069050804
Philippines,PHL,1907,0.0009838055
Philippines,PHL,1908,0.0024183611
Philippines,PHL,1909,0.0071336646
Philippines,PHL,1910,0.0065466347
Philippines,PHL,1911,0.0045978753
Philippines,PHL,1912,0.00045208787
Philippines,PHL,1913,0.00088903157
Philippines,PHL,1914,0.002185363
Philippines,PHL,1915,0.006446343
Philippines,PHL,1916,0.0059159
Philippines,PHL,1917,0.0012464845
Philippines,PHL,1918,0.0032611
Philippines,PHL,1919,0.0063966974
Philippines,PHL,1920,0.010975176
Philippines,PHL,1921,0.007299334
Philippines,PHL,1922,0.007904721
Philippines,PHL,1923,0.0077426326
Philippines,PHL,1924,0.00830614
Philippines,PHL,1925,0.008135821
Philippines,PHL,1926,0.0048506917
Philippines,PHL,1927,0.0037331067
Philippines,PHL,1928,0.0043213866
Philippines,PHL,1929,0.00274822
Philippines,PHL,1930,0.0031849467
Philippines,PHL,1931,0.0028039666
Philippines,PHL,1932,0.0026320226
Philippines,PHL,1933,0.0023819434
Philippines,PHL,1934,0.0032011073
Philippines,PHL,1935,0.0034131464
Philippines,PHL,1936,0.0041699517
Philippines,PHL,1937,0.0035322318
Philippines,PHL,1938,0.0053113136
Philippines,PHL,1939,0.0059681945
Philippines,PHL,1940,0.007857779
Philippines,PHL,1946,0.0050452
Philippines,PHL,1947,0.007707829
Philippines,PHL,1948,0.00898622
Philippines,PHL,1949,0.012223904
Philippines,PHL,1950,0.009719074
Philippines,PHL,1951,0.0088004535
Philippines,PHL,1952,0.007209493
Philippines,PHL,1953,0.008322346
Philippines,PHL,1954,0.0061670863
Philippines,PHL,1955,0.006721992
Philippines,PHL,1956,0.0075397654
Philippines,PHL,1957,0.008711205
Philippines,PHL,1958,0.005104145
Philippines,PHL,1959,0.0062638037
Philippines,PHL,1960,0.006436851
Philippines,PHL,1961,0.0062380917
Philippines,PHL,1962,0.0071496204
Philippines,PHL,1963,0.0065695764
Philippines,PHL,1964,0.0047474583
Philippines,PHL,1965,0.004605716
Philippines,PHL,1966,0.0040327013
Philippines,PHL,1967,0.003069091
Philippines,PHL,1968,0.002467455
Philippines,PHL,1969,0.0020988088
Philippines,PHL,1970,0.002239954
Philippines,PHL,1971,0.0019975775
Philippines,PHL,1972,0.0019524692
Philippines,PHL,1973,0.0015458333
Philippines,PHL,1974,0.0027586115
Philippines,PHL,1975,0.0035665014
Philippines,PHL,1976,0.0039861593
Philippines,PHL,1977,0.016268674
Philippines,PHL,1978,0.019373175
Philippines,PHL,1979,0.023483615
Philippines,PHL,1980,0.02806509
Philippines,PHL,1981,0.026231669
Philippines,PHL,1982,0.031728443
Philippines,PHL,1983,0.04211928
Philippines,PHL,1984,0.06628812
Philippines,PHL,1985,0.065896645
Philippines,PHL,1986,0.051746767
Philippines,PHL,1987,0.05941026
Philippines,PHL,1988,0.06587847
Philippines,PHL,1989,0.054358114
Philippines,PHL,1990,0.050311506
Philippines,PHL,1991,0.05730847
Philippines,PHL,1992,0.058689687
Philippines,PHL,1993,0.056427144
Philippines,PHL,1994,0.05451994
Philippines,PHL,1995,0.060247574
Philippines,PHL,1996,0.07552312
Philippines,PHL,1997,0.08575958
Philippines,PHL,1998,0.08450435
Philippines,PHL,1999,0.14687584
Philippines,PHL,2000,0.19902697
Philippines,PHL,2001,0.19881561
Philippines,PHL,2002,0.16977157
Philippines,PHL,2003,0.17322868
Philippines,PHL,2004,0.18469599
Philippines,PHL,2005,0.21168251
Philippines,PHL,2006,0.19562566
Philippines,PHL,2007,0.23646265
Philippines,PHL,2008,0.27083036
Philippines,PHL,2009,0.25388303
Philippines,PHL,2010,0.2882529
Philippines,PHL,2011,0.3106282
Philippines,PHL,2012,0.31877133
Philippines,PHL,2013,0.38705263
Philippines,PHL,2014,0.405095
