Entity,Code,Year,Annual CO₂ emissions from gas (per capita)
Togo,TGO,2022,0.04093044
Togo,TGO,2023,0.03970353
Togo,TGO,2024,0.042182684
Trinidad and Tobago,TTO,1909,0
Trinidad and Tobago,TTO,1910,0
Trinidad and Tobago,TTO,1911,0
Trinidad and Tobago,TTO,1912,0
Trinidad and Tobago,TTO,1913,0
Trinidad and Tobago,TTO,1914,0
Trinidad and Tobago,TTO,1915,0
Trinidad and Tobago,TTO,1916,0
Trinidad and Tobago,TTO,1917,0
Trinidad and Tobago,TTO,1918,0
Trinidad and Tobago,TTO,1919,0
Trinidad and Tobago,TTO,1920,0
Trinidad and Tobago,TTO,1921,0
Trinidad and Tobago,TTO,1922,0
Trinidad and Tobago,TTO,1923,0
Trinidad and Tobago,TTO,1924,0
Trinidad and Tobago,TTO,1925,0.31510693
Trinidad and Tobago,TTO,1926,0
Trinidad and Tobago,TTO,1927,0
Trinidad and Tobago,TTO,1928,0
Trinidad and Tobago,TTO,1929,0.61861444
Trinidad and Tobago,TTO,1930,0
Trinidad and Tobago,TTO,1931,0
Trinidad and Tobago,TTO,1932,0
Trinidad and Tobago,TTO,1933,0.6471078
Trinidad and Tobago,TTO,1934,0
Trinidad and Tobago,TTO,1935,0
Trinidad and Tobago,TTO,1936,0
Trinidad and Tobago,TTO,1937,1.0162832
Trinidad and Tobago,TTO,1938,1.1395324
Trinidad and Tobago,TTO,1939,1.2934333
Trinidad and Tobago,TTO,1940,1.519584
Trinidad and Tobago,TTO,1941,1.4846312
Trinidad and Tobago,TTO,1942,1.5522661
Trinidad and Tobago,TTO,1943,1.4124213
Trinidad and Tobago,TTO,1944,1.2523954
Trinidad and Tobago,TTO,1945,1.3350165
Trinidad and Tobago,TTO,1946,1.3289142
Trinidad and Tobago,TTO,1947,1.3102257
Trinidad and Tobago,TTO,1948,1.4529883
Trinidad and Tobago,TTO,1949,1.4878621
Trinidad and Tobago,TTO,1950,1.4027756
Trinidad and Tobago,TTO,1951,1.3538979
Trinidad and Tobago,TTO,1952,1.3420334
Trinidad and Tobago,TTO,1953,1.3660237
Trinidad and Tobago,TTO,1954,1.3667092
Trinidad and Tobago,TTO,1955,1.2869178
Trinidad and Tobago,TTO,1956,1.3740095
Trinidad and Tobago,TTO,1957,1.4681647
Trinidad and Tobago,TTO,1958,1.5799996
Trinidad and Tobago,TTO,1959,1.6565299
Trinidad and Tobago,TTO,1960,1.737004
Trinidad and Tobago,TTO,1961,1.8465346
Trinidad and Tobago,TTO,1962,1.848224
Trinidad and Tobago,TTO,1963,1.7772287
Trinidad and Tobago,TTO,1964,2.2835486
Trinidad and Tobago,TTO,1965,2.4214015
Trinidad and Tobago,TTO,1966,2.8015828
Trinidad and Tobago,TTO,1967,3.0494099
Trinidad and Tobago,TTO,1968,3.1572974
Trinidad and Tobago,TTO,1969,3.134552
Trinidad and Tobago,TTO,1970,3.611961
Trinidad and Tobago,TTO,1971,3.479124
Trinidad and Tobago,TTO,1972,3.5595703
Trinidad and Tobago,TTO,1973,3.3828888
Trinidad and Tobago,TTO,1974,3.0557742
Trinidad and Tobago,TTO,1975,2.7546048
Trinidad and Tobago,TTO,1976,3.5289118
Trinidad and Tobago,TTO,1977,4.1983476
Trinidad and Tobago,TTO,1978,5.123735
Trinidad and Tobago,TTO,1979,5.7073755
Trinidad and Tobago,TTO,1980,6.420205
Trinidad and Tobago,TTO,1981,5.8112664
Trinidad and Tobago,TTO,1982,6.321075
Trinidad and Tobago,TTO,1983,6.6552916
Trinidad and Tobago,TTO,1984,6.6159005
Trinidad and Tobago,TTO,1985,7.939793
Trinidad and Tobago,TTO,1986,6.1651597
Trinidad and Tobago,TTO,1987,6.3957705
Trinidad and Tobago,TTO,1988,5.8276644
Trinidad and Tobago,TTO,1989,7.6590996
Trinidad and Tobago,TTO,1990,8.5849285
Trinidad and Tobago,TTO,1991,8.5945215
Trinidad and Tobago,TTO,1992,8.735876
Trinidad and Tobago,TTO,1993,8.604351
Trinidad and Tobago,TTO,1994,9.078751
Trinidad and Tobago,TTO,1995,8.89148
Trinidad and Tobago,TTO,1996,10.144787
Trinidad and Tobago,TTO,1997,10.575291
Trinidad and Tobago,TTO,1998,12.382743
Trinidad and Tobago,TTO,1999,13.895604
Trinidad and Tobago,TTO,2000,14.852767
Trinidad and Tobago,TTO,2001,17.009777
Trinidad and Tobago,TTO,2002,18.517818
Trinidad and Tobago,TTO,2003,20.507942
Trinidad and Tobago,TTO,2004,22.067804
Trinidad and Tobago,TTO,2005,24.883335
Trinidad and Tobago,TTO,2006,28.007755
Trinidad and Tobago,TTO,2007,29.228683
Trinidad and Tobago,TTO,2008,28.20454
Trinidad and Tobago,TTO,2009,28.341553
Trinidad and Tobago,TTO,2010,30.29427
Trinidad and Tobago,TTO,2011,29.711863
Trinidad and Tobago,TTO,2012,28.906109
Trinidad and Tobago,TTO,2013,29.072695
Trinidad and Tobago,TTO,2014,29.061707
Trinidad and Tobago,TTO,2015,27.751944
Trinidad and Tobago,TTO,2016,24.495394
Trinidad and Tobago,TTO,2017,23.92652
Trinidad and Tobago,TTO,2018,24.328297
Trinidad and Tobago,TTO,2019,24.524578
Trinidad and Tobago,TTO,2020,20.93218
Trinidad and Tobago,TTO,2021,21.985746
Trinidad and Tobago,TTO,2022,21.912025
Trinidad and Tobago,TTO,2023,20.470112
Trinidad and Tobago,TTO,2024,19.77263
Tunisia,TUN,1916,0
Tunisia,TUN,1917,0
Tunisia,TUN,1918,0
Tunisia,TUN,1920,0
Tunisia,TUN,1921,0
Tunisia,TUN,1939,0
Tunisia,TUN,1940,0
Tunisia,TUN,1941,0
Tunisia,TUN,1942,0
Tunisia,TUN,1943,0
Tunisia,TUN,1944,0
Tunisia,TUN,1945,0
Tunisia,TUN,1946,0
Tunisia,TUN,1947,0
Tunisia,TUN,1948,0
Tunisia,TUN,1949,0
Tunisia,TUN,1950,0.0010152406
Tunisia,TUN,1951,0.0009950838
Tunisia,TUN,1952,0.0019498754
Tunisia,TUN,1953,0.0019096243
Tunisia,TUN,1954,0.0018744613
Tunisia,TUN,1955,0.0018296512
Tunisia,TUN,1956,0.0035898623
Tunisia,TUN,1957,0.0035429986
Tunisia,TUN,1958,0.0034992797
Tunisia,TUN,1959,0.0034641845
Tunisia,TUN,1960,0.0034417557
Tunisia,TUN,1961,0.0033955157
Tunisia,TUN,1962,0.003361303
Tunisia,TUN,1963,0.0033104962
Tunisia,TUN,1964,0.004080292
Tunisia,TUN,1965,0.004022239
Tunisia,TUN,1966,0.0039378423
Tunisia,TUN,1967,0.0038479513
Tunisia,TUN,1968,0.004500494
Tunisia,TUN,1969,0.00438848
Tunisia,TUN,1970,0.0021442517
Tunisia,TUN,1971,0.000695788
Tunisia,TUN,1972,0.008153707
Tunisia,TUN,1973,0.047642473
Tunisia,TUN,1974,0.081856415
Tunisia,TUN,1975,0.083454326
Tunisia,TUN,1976,0.08253303
Tunisia,TUN,1977,0.086303815
Tunisia,TUN,1978,0.104529865
Tunisia,TUN,1979,0.118039444
Tunisia,TUN,1980,0.13643923
Tunisia,TUN,1981,0.13120003
Tunisia,TUN,1982,0.13847454
Tunisia,TUN,1983,0.13245632
Tunisia,TUN,1984,0.23445378
Tunisia,TUN,1985,0.28432205
Tunisia,TUN,1986,0.19096418
Tunisia,TUN,1987,0.31607333
Tunisia,TUN,1988,0.2582208
Tunisia,TUN,1989,0.38689396
Tunisia,TUN,1990,0.3002618
Tunisia,TUN,1991,0.22065471
Tunisia,TUN,1992,0.29750848
Tunisia,TUN,1993,0.2807988
Tunisia,TUN,1994,0.3799601
Tunisia,TUN,1995,0.40954354
Tunisia,TUN,1996,0.42939726
Tunisia,TUN,1997,0.45618802
Tunisia,TUN,1998,0.50391364
Tunisia,TUN,1999,0.5206116
Tunisia,TUN,2000,0.54642504
Tunisia,TUN,2001,0.59917814
Tunisia,TUN,2002,0.5930586
Tunisia,TUN,2003,0.6199047
Tunisia,TUN,2004,0.64081085
Tunisia,TUN,2005,0.65416616
Tunisia,TUN,2006,0.6663679
Tunisia,TUN,2007,0.7710471
Tunisia,TUN,2008,0.8313184
Tunisia,TUN,2009,0.85638213
Tunisia,TUN,2010,1.0808918
Tunisia,TUN,2011,1.0349768
Tunisia,TUN,2012,1.1042271
Tunisia,TUN,2013,1.0880688
Tunisia,TUN,2014,1.069396
Tunisia,TUN,2015,1.0147902
Tunisia,TUN,2016,1.0352554
Tunisia,TUN,2017,1.067574
Tunisia,TUN,2018,1.0694114
Tunisia,TUN,2019,1.0647894
Tunisia,TUN,2020,1.0068963
Tunisia,TUN,2021,1.0728687
Tunisia,TUN,2022,1.0430927
Tunisia,TUN,2023,1.0423563
Tunisia,TUN,2024,1.0546542
Turkey,TUR,1865,0
Turkey,TUR,1866,0
Turkey,TUR,1867,0
Turkey,TUR,1868,0
Turkey,TUR,1869,0
Turkey,TUR,1870,0
Turkey,TUR,1871,0
Turkey,TUR,1872,0
Turkey,TUR,1873,0
Turkey,TUR,1874,0
Turkey,TUR,1875,0
Turkey,TUR,1876,0
Turkey,TUR,1877,0
Turkey,TUR,1878,0
Turkey,TUR,1879,0
Turkey,TUR,1880,0
Turkey,TUR,1881,0
Turkey,TUR,1882,0
Turkey,TUR,1883,0
Turkey,TUR,1884,0
Turkey,TUR,1885,0
Turkey,TUR,1886,0
Turkey,TUR,1887,0
Turkey,TUR,1888,0
Turkey,TUR,1889,0
Turkey,TUR,1890,0
Turkey,TUR,1891,0
Turkey,TUR,1892,0
Turkey,TUR,1893,0
Turkey,TUR,1894,0
Turkey,TUR,1895,0
Turkey,TUR,1896,0
Turkey,TUR,1897,0
Turkey,TUR,1898,0
Turkey,TUR,1899,0
Turkey,TUR,1900,0
Turkey,TUR,1901,0
Turkey,TUR,1902,0
Turkey,TUR,1903,0
Turkey,TUR,1904,0
Turkey,TUR,1905,0
Turkey,TUR,1906,0
Turkey,TUR,1907,0
Turkey,TUR,1908,0
Turkey,TUR,1909,0
Turkey,TUR,1910,0
Turkey,TUR,1911,0
Turkey,TUR,1912,0
Turkey,TUR,1913,0
Turkey,TUR,1914,0
Turkey,TUR,1915,0
Turkey,TUR,1916,0
Turkey,TUR,1917,0
Turkey,TUR,1918,0
Turkey,TUR,1919,0
Turkey,TUR,1920,0
Turkey,TUR,1921,0
Turkey,TUR,1922,0
Turkey,TUR,1923,0
Turkey,TUR,1924,0
Turkey,TUR,1925,0
Turkey,TUR,1926,0
Turkey,TUR,1927,0
Turkey,TUR,1928,0
Turkey,TUR,1929,0
Turkey,TUR,1930,0
Turkey,TUR,1931,0
Turkey,TUR,1932,0
Turkey,TUR,1933,0
Turkey,TUR,1934,0
Turkey,TUR,1935,0
Turkey,TUR,1936,0
Turkey,TUR,1937,0
Turkey,TUR,1938,0
Turkey,TUR,1939,0
Turkey,TUR,1940,0
Turkey,TUR,1941,0
Turkey,TUR,1942,0
Turkey,TUR,1943,0
Turkey,TUR,1944,0
Turkey,TUR,1945,0
Turkey,TUR,1946,0
Turkey,TUR,1947,0
Turkey,TUR,1948,0
Turkey,TUR,1949,0
Turkey,TUR,1978,0.0009234441
Turkey,TUR,1979,0.00008231778
Turkey,TUR,1980,0.00096827006
Turkey,TUR,1981,0.00063279894
Turkey,TUR,1982,0.0015485998
Turkey,TUR,1983,0.00030251357
Turkey,TUR,1984,0.0014781923
Turkey,TUR,1985,0.0024578236
Turkey,TUR,1986,0.016346475
Turkey,TUR,1987,0.026070558
Turkey,TUR,1988,0.042751603
Turkey,TUR,1989,0.09956709
Turkey,TUR,1990,0.15892783
Turkey,TUR,1991,0.18225875
Turkey,TUR,1992,0.19372469
Turkey,TUR,1993,0.21158163
Turkey,TUR,1994,0.21268247
Turkey,TUR,1995,0.261481
Turkey,TUR,1996,0.29622695
Turkey,TUR,1997,0.3551177
Turkey,TUR,1998,0.36426026
Turkey,TUR,1999,0.43654075
Turkey,TUR,2000,0.48176786
Turkey,TUR,2001,0.5144461
Turkey,TUR,2002,0.5386863
Turkey,TUR,2003,0.6572089
Turkey,TUR,2004,0.6668501
Turkey,TUR,2005,0.80767876
Turkey,TUR,2006,0.903301
Turkey,TUR,2007,1.0310838
Turkey,TUR,2008,1.0068947
Turkey,TUR,2009,0.99479
Turkey,TUR,2010,0.9826801
Turkey,TUR,2011,1.1600673
Turkey,TUR,2012,1.16123
Turkey,TUR,2013,1.1414434
Turkey,TUR,2014,1.2032605
Turkey,TUR,2015,1.2155968
Turkey,TUR,2016,1.1246841
Turkey,TUR,2017,1.2577739
Turkey,TUR,2018,1.1342745
Turkey,TUR,2019,0.98630744
Turkey,TUR,2020,1.072174
Turkey,TUR,2021,1.3342427
Turkey,TUR,2022,1.1492313
Turkey,TUR,2023,1.2614858
Turkey,TUR,2024,1.3661662
Turkmenistan,TKM,1830,0
Turkmenistan,TKM,1831,0
Turkmenistan,TKM,1832,0
Turkmenistan,TKM,1833,0
Turkmenistan,TKM,1850,0
Turkmenistan,TKM,1855,0
Turkmenistan,TKM,1858,0
Turkmenistan,TKM,1859,0
Turkmenistan,TKM,1860,0
Turkmenistan,TKM,1861,0
Turkmenistan,TKM,1862,0
Turkmenistan,TKM,1863,0
Turkmenistan,TKM,1864,0
Turkmenistan,TKM,1865,0
Turkmenistan,TKM,1866,0
Turkmenistan,TKM,1867,0
Turkmenistan,TKM,1868,0
Turkmenistan,TKM,1869,0
Turkmenistan,TKM,1870,0
Turkmenistan,TKM,1871,0
Turkmenistan,TKM,1872,0
Turkmenistan,TKM,1873,0
Turkmenistan,TKM,1874,0
Turkmenistan,TKM,1875,0
Turkmenistan,TKM,1876,0
Turkmenistan,TKM,1877,0
Turkmenistan,TKM,1878,0
Turkmenistan,TKM,1879,0
Turkmenistan,TKM,1880,0
Turkmenistan,TKM,1881,0
Turkmenistan,TKM,1882,0
Turkmenistan,TKM,1883,0
Turkmenistan,TKM,1884,0
Turkmenistan,TKM,1885,0
Turkmenistan,TKM,1886,0
Turkmenistan,TKM,1887,0
Turkmenistan,TKM,1888,0
Turkmenistan,TKM,1889,0
Turkmenistan,TKM,1890,0
Turkmenistan,TKM,1891,0
Turkmenistan,TKM,1892,0
Turkmenistan,TKM,1893,0
Turkmenistan,TKM,1894,0
Turkmenistan,TKM,1895,0
Turkmenistan,TKM,1896,0
Turkmenistan,TKM,1897,0
Turkmenistan,TKM,1898,0
Turkmenistan,TKM,1899,0
Turkmenistan,TKM,1900,0
Turkmenistan,TKM,1901,0
Turkmenistan,TKM,1902,0
Turkmenistan,TKM,1903,0
Turkmenistan,TKM,1904,0
Turkmenistan,TKM,1905,0
Turkmenistan,TKM,1906,0
Turkmenistan,TKM,1907,0
Turkmenistan,TKM,1908,0
Turkmenistan,TKM,1909,0
Turkmenistan,TKM,1910,0
Turkmenistan,TKM,1911,0
Turkmenistan,TKM,1912,0
Turkmenistan,TKM,1913,0
Turkmenistan,TKM,1914,0
Turkmenistan,TKM,1915,0
Turkmenistan,TKM,1916,0
Turkmenistan,TKM,1917,0
Turkmenistan,TKM,1918,0
Turkmenistan,TKM,1919,0
Turkmenistan,TKM,1920,0
Turkmenistan,TKM,1921,0.0012181128
Turkmenistan,TKM,1922,0.0010940789
Turkmenistan,TKM,1923,0.00075046904
Turkmenistan,TKM,1924,0.0068132267
Turkmenistan,TKM,1925,0.010670155
Turkmenistan,TKM,1926,0.014575654
Turkmenistan,TKM,1927,0.0154832015
Turkmenistan,TKM,1928,0.018069718
Turkmenistan,TKM,1929,0.020143723
Turkmenistan,TKM,1930,0.019939542
Turkmenistan,TKM,1931,0.03228101
Turkmenistan,TKM,1932,0.044206895
Turkmenistan,TKM,1933,0.055918086
Turkmenistan,TKM,1934,0.07484589
Turkmenistan,TKM,1935,0.09165833
Turkmenistan,TKM,1936,0.116816014
Turkmenistan,TKM,1937,0.1210762
Turkmenistan,TKM,1938,0.12090377
Turkmenistan,TKM,1939,0.1203496
Turkmenistan,TKM,1940,0.19247222
Turkmenistan,TKM,1941,0
Turkmenistan,TKM,1942,0
Turkmenistan,TKM,1943,0
Turkmenistan,TKM,1944,0
Turkmenistan,TKM,1945,0.21134488
Turkmenistan,TKM,1946,0.23528883
Turkmenistan,TKM,1947,0.28296423
Turkmenistan,TKM,1948,0.29955554
Turkmenistan,TKM,1949,0.30261615
Turkmenistan,TKM,1950,0.37003854
Turkmenistan,TKM,1951,0.39311835
Turkmenistan,TKM,1952,0.38090345
Turkmenistan,TKM,1953,0.3888104
Turkmenistan,TKM,1954,0.40958863
Turkmenistan,TKM,1955,0.46756533
Turkmenistan,TKM,1956,0.5823024
Turkmenistan,TKM,1957,0.8344256
Turkmenistan,TKM,1958,1.1196047
Turkmenistan,TKM,1959,1.3075486
Turkmenistan,TKM,1960,1.5076265
Turkmenistan,TKM,1961,1.7553213
Turkmenistan,TKM,1962,1.9597793
Turkmenistan,TKM,1963,2.2257955
Turkmenistan,TKM,1964,2.5193696
Turkmenistan,TKM,1965,2.746998
Turkmenistan,TKM,1966,2.8929455
Turkmenistan,TKM,1967,2.9713442
Turkmenistan,TKM,1968,3.0254207
Turkmenistan,TKM,1969,3.0821111
Turkmenistan,TKM,1970,2.8391094
Turkmenistan,TKM,1971,3.0290334
Turkmenistan,TKM,1972,3.0590708
Turkmenistan,TKM,1973,3.0838566
Turkmenistan,TKM,1974,3.111036
Turkmenistan,TKM,1975,3.2608407
Turkmenistan,TKM,1976,3.4595492
Turkmenistan,TKM,1977,3.5723715
Turkmenistan,TKM,1978,3.5707297
Turkmenistan,TKM,1979,3.6741836
Turkmenistan,TKM,1980,3.7647233
Turkmenistan,TKM,1981,3.753711
Turkmenistan,TKM,1982,3.8481703
Turkmenistan,TKM,1983,3.9646375
Turkmenistan,TKM,1984,4.1231093
Turkmenistan,TKM,1985,4.50297
Turkmenistan,TKM,1986,6.631293
Turkmenistan,TKM,1987,7.0183673
Turkmenistan,TKM,1988,6.9877095
Turkmenistan,TKM,1989,6.90458
Turkmenistan,TKM,1990,4.4542336
Turkmenistan,TKM,1991,4.256547
Turkmenistan,TKM,1992,3.1983752
Turkmenistan,TKM,1993,4.4444594
Turkmenistan,TKM,1994,5.9140835
Turkmenistan,TKM,1995,6.118818
Turkmenistan,TKM,1996,4.8637724
Turkmenistan,TKM,1997,4.8805876
Turkmenistan,TKM,1998,4.5425014
Turkmenistan,TKM,1999,5.4579835
Turkmenistan,TKM,2000,5.4440203
Turkmenistan,TKM,2001,4.357225
Turkmenistan,TKM,2002,3.0444522
Turkmenistan,TKM,2003,4.6366196
Turkmenistan,TKM,2004,6.2289815
Turkmenistan,TKM,2005,5.9025655
Turkmenistan,TKM,2006,6.1233916
Turkmenistan,TKM,2007,5.8576355
Turkmenistan,TKM,2008,7.4972725
Turkmenistan,TKM,2009,6.32779
Turkmenistan,TKM,2010,7.1319637
Turkmenistan,TKM,2011,7.623377
Turkmenistan,TKM,2012,7.3796644
Turkmenistan,TKM,2013,6.734727
Turkmenistan,TKM,2014,6.249917
Turkmenistan,TKM,2015,6.352698
Turkmenistan,TKM,2016,6.2082314
Turkmenistan,TKM,2017,6.068316
Turkmenistan,TKM,2018,5.932956
Turkmenistan,TKM,2019,6.046943
Turkmenistan,TKM,2020,6.1603403
Turkmenistan,TKM,2021,10.190117
Turkmenistan,TKM,2022,11.351446
Turkmenistan,TKM,2023,10.479537
Turkmenistan,TKM,2024,8.321505
Ukraine,UKR,1830,0
Ukraine,UKR,1831,0
Ukraine,UKR,1832,0
Ukraine,UKR,1833,0
Ukraine,UKR,1850,0
Ukraine,UKR,1855,0
Ukraine,UKR,1858,0
Ukraine,UKR,1859,0
Ukraine,UKR,1860,0
Ukraine,UKR,1861,0
Ukraine,UKR,1862,0
Ukraine,UKR,1863,0
Ukraine,UKR,1864,0
Ukraine,UKR,1865,0
Ukraine,UKR,1866,0
Ukraine,UKR,1867,0
Ukraine,UKR,1868,0
Ukraine,UKR,1869,0
Ukraine,UKR,1870,0
Ukraine,UKR,1871,0
Ukraine,UKR,1872,0
Ukraine,UKR,1873,0
Ukraine,UKR,1874,0
Ukraine,UKR,1875,0
Ukraine,UKR,1876,0
Ukraine,UKR,1877,0
Ukraine,UKR,1878,0
Ukraine,UKR,1879,0
Ukraine,UKR,1880,0
Ukraine,UKR,1881,0
Ukraine,UKR,1882,0
Ukraine,UKR,1883,0
Ukraine,UKR,1884,0
Ukraine,UKR,1885,0
Ukraine,UKR,1886,0
Ukraine,UKR,1887,0
Ukraine,UKR,1888,0
Ukraine,UKR,1889,0
Ukraine,UKR,1890,0
Ukraine,UKR,1891,0
Ukraine,UKR,1892,0
Ukraine,UKR,1893,0
Ukraine,UKR,1894,0
Ukraine,UKR,1895,0
Ukraine,UKR,1896,0
Ukraine,UKR,1897,0
Ukraine,UKR,1898,0
Ukraine,UKR,1899,0
Ukraine,UKR,1900,0
Ukraine,UKR,1901,0
Ukraine,UKR,1902,0
Ukraine,UKR,1903,0
Ukraine,UKR,1904,0
Ukraine,UKR,1905,0
Ukraine,UKR,1906,0
Ukraine,UKR,1907,0
Ukraine,UKR,1908,0
Ukraine,UKR,1909,0
Ukraine,UKR,1910,0
Ukraine,UKR,1911,0
Ukraine,UKR,1912,0
Ukraine,UKR,1913,0
Ukraine,UKR,1914,0
Ukraine,UKR,1915,0
Ukraine,UKR,1916,0
Ukraine,UKR,1917,0
Ukraine,UKR,1918,0
Ukraine,UKR,1919,0
Ukraine,UKR,1920,0
Ukraine,UKR,1921,0.00020166404
Ukraine,UKR,1922,0.00018176495
Ukraine,UKR,1923,0.00012637454
Ukraine,UKR,1924,0.00101787
Ukraine,UKR,1925,0.0017240987
Ukraine,UKR,1926,0.0019702478
Ukraine,UKR,1927,0.0020282376
Ukraine,UKR,1928,0.0021846278
Ukraine,UKR,1929,0.002724415
Ukraine,UKR,1930,0.0035294036
Ukraine,UKR,1931,0.0057700146
Ukraine,UKR,1932,0.006731763
Ukraine,UKR,1933,0.007765656
Ukraine,UKR,1934,0.009872903
Ukraine,UKR,1935,0.011444453
Ukraine,UKR,1936,0.0140795605
Ukraine,UKR,1937,0.014844919
Ukraine,UKR,1938,0.01484921
Ukraine,UKR,1939,0.0147049045
Ukraine,UKR,1940,0.021050874
Ukraine,UKR,1941,0
Ukraine,UKR,1942,0
Ukraine,UKR,1943,0
Ukraine,UKR,1944,0
Ukraine,UKR,1945,0.02015819
Ukraine,UKR,1946,0.022906685
Ukraine,UKR,1947,0.027811358
Ukraine,UKR,1948,0.030554082
Ukraine,UKR,1949,0.03130625
Ukraine,UKR,1950,0.04086676
Ukraine,UKR,1951,0.043643508
Ukraine,UKR,1952,0.044018917
Ukraine,UKR,1953,0.04681508
Ukraine,UKR,1954,0.050537836
Ukraine,UKR,1955,0.05987481
Ukraine,UKR,1956,0.08010282
Ukraine,UKR,1957,0.12398581
Ukraine,UKR,1958,0.18337926
Ukraine,UKR,1959,0.23188356
Ukraine,UKR,1960,0.2940597
Ukraine,UKR,1961,0.38155332
Ukraine,UKR,1962,0.47557983
Ukraine,UKR,1963,0.5808524
Ukraine,UKR,1964,0.70447785
Ukraine,UKR,1965,0.8128323
Ukraine,UKR,1966,0.8977482
Ukraine,UKR,1967,0.98282635
Ukraine,UKR,1968,1.0657699
Ukraine,UKR,1969,1.1387732
Ukraine,UKR,1970,1.045738
Ukraine,UKR,1971,1.1844018
Ukraine,UKR,1972,1.2421833
Ukraine,UKR,1973,1.31301
Ukraine,UKR,1974,1.3938007
Ukraine,UKR,1975,1.5184103
Ukraine,UKR,1976,1.6650803
Ukraine,UKR,1977,1.7845101
Ukraine,UKR,1978,1.8803145
Ukraine,UKR,1979,1.9982878
Ukraine,UKR,1980,2.0706854
Ukraine,UKR,1981,2.2453537
Ukraine,UKR,1982,2.3696895
Ukraine,UKR,1983,2.5434077
Ukraine,UKR,1984,2.7485988
Ukraine,UKR,1985,2.9746835
Ukraine,UKR,1986,2.9302163
Ukraine,UKR,1987,3.2770047
Ukraine,UKR,1988,3.5029492
Ukraine,UKR,1989,3.4720023
Ukraine,UKR,1990,4.1589217
Ukraine,UKR,1991,4.315686
Ukraine,UKR,1992,3.7717583
Ukraine,UKR,1993,3.1717448
Ukraine,UKR,1994,2.7737195
Ukraine,UKR,1995,2.5964897
Ukraine,UKR,1996,2.6932259
Ukraine,UKR,1997,2.5555856
Ukraine,UKR,1998,3.0963118
Ukraine,UKR,1999,2.6096947
Ukraine,UKR,2000,2.5085282
Ukraine,UKR,2001,2.655787
Ukraine,UKR,2002,2.3888664
Ukraine,UKR,2003,2.6555655
Ukraine,UKR,2004,2.6763225
Ukraine,UKR,2005,2.7391703
Ukraine,UKR,2006,2.680492
Ukraine,UKR,2007,2.5381613
Ukraine,UKR,2008,2.452035
Ukraine,UKR,2009,1.9298764
Ukraine,UKR,2010,2.1620915
Ukraine,UKR,2011,2.2508385
Ukraine,UKR,2012,2.105072
Ukraine,UKR,2013,1.9628036
Ukraine,UKR,2014,1.6368346
Ukraine,UKR,2015,1.4316682
Ukraine,UKR,2016,1.4076275
Ukraine,UKR,2017,1.4708133
Ukraine,UKR,2018,1.4861021
Ukraine,UKR,2019,1.3486683
Ukraine,UKR,2020,1.3626274
Ukraine,UKR,2021,1.3638071
Ukraine,UKR,2022,1.0756009
Ukraine,UKR,2023,1.232007
Ukraine,UKR,2024,1.3068112
United Arab Emirates,ARE,1962,0
United Arab Emirates,ARE,1963,0
United Arab Emirates,ARE,1964,0
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,4.833163
United Arab Emirates,ARE,1968,5.7688637
United Arab Emirates,ARE,1969,4.7237773
United Arab Emirates,ARE,1970,1.5343758
United Arab Emirates,ARE,1971,3.3032277
United Arab Emirates,ARE,1972,3.396777
United Arab Emirates,ARE,1973,3.7361455
United Arab Emirates,ARE,1974,3.670328
United Arab Emirates,ARE,1975,2.8009756
United Arab Emirates,ARE,1976,2.7364237
United Arab Emirates,ARE,1977,1.568482
United Arab Emirates,ARE,1978,1.5800812
United Arab Emirates,ARE,1979,7.8629827
United Arab Emirates,ARE,1980,8.638685
United Arab Emirates,ARE,1981,10.136202
United Arab Emirates,ARE,1982,10.0114355
United Arab Emirates,ARE,1983,8.646064
United Arab Emirates,ARE,1984,11.280925
United Arab Emirates,ARE,1985,13.358258
United Arab Emirates,ARE,1986,15.072961
United Arab Emirates,ARE,1987,15.959295
United Arab Emirates,ARE,1988,15.198068
United Arab Emirates,ARE,1989,17.35318
United Arab Emirates,ARE,1990,16.173391
United Arab Emirates,ARE,1991,18.337986
United Arab Emirates,ARE,1992,16.079569
United Arab Emirates,ARE,1993,16.019743
United Arab Emirates,ARE,1994,17.7243
United Arab Emirates,ARE,1995,18.431822
United Arab Emirates,ARE,1996,20.880358
United Arab Emirates,ARE,1997,18.86744
United Arab Emirates,ARE,1998,18.387293
United Arab Emirates,ARE,1999,17.44683
United Arab Emirates,ARE,2000,17.26921
United Arab Emirates,ARE,2001,16.631485
United Arab Emirates,ARE,2002,17.570896
United Arab Emirates,ARE,2003,17.224062
United Arab Emirates,ARE,2004,17.402124
United Arab Emirates,ARE,2005,16.769518
United Arab Emirates,ARE,2006,16.482164
United Arab Emirates,ARE,2007,16.231419
United Arab Emirates,ARE,2008,17.105026
United Arab Emirates,ARE,2009,16.918049
United Arab Emirates,ARE,2010,16.843903
United Arab Emirates,ARE,2011,18.080378
United Arab Emirates,ARE,2012,17.688099
United Arab Emirates,ARE,2013,17.417131
United Arab Emirates,ARE,2014,16.188086
United Arab Emirates,ARE,2015,15.465229
United Arab Emirates,ARE,2016,14.939232
United Arab Emirates,ARE,2017,12.990586
United Arab Emirates,ARE,2018,12.579148
United Arab Emirates,ARE,2019,13.965205
United Arab Emirates,ARE,2020,14.007579
